code,board,rows,first,last,last20_amt_yi,min_close60,sealed5,sealed10,sealed20,sealed_dn
300054,chinext,3900,2010-02-11,2026-09-22,14.5081,62.9,3,27,0,3
300055,chinext,3957,2010-02-26,2026-09-22,1.0113,5.3,4,33,1,1
300056,chinext,3709,2010-02-26,2026-09-22,0.6647,6.42,2,51,7,5
300057,chinext,3826,2010-02-26,2026-09-22,1.4991,5.65,4,17,2,6
300058,chinext,3820,2010-02-26,2026-09-22,36.9071,11.21,4,30,9,2
300059,chinext,3948,2010-03-19,2026-09-22,34.507,18.09,5,64,3,1
300061,chinext,3849,2010-03-19,2026-09-22,3.3386,5.74,4,67,22,2
300062,chinext,3861,2010-03-19,2026-09-22,1.651,5.27,5,44,13,1
300063,chinext,3726,2010-03-26,2026-09-22,3.9546,7.32,5,77,14,5
300065,chinext,3772,2010-03-26,2026-09-22,4.5285,14.41,0,57,10,2
300066,chinext,3956,2010-03-26,2026-09-22,0.489,4.57,4,45,2,1
300067,chinext,3884,2010-04-21,2026-09-22,2.189,4.39,4,48,13,2
300068,chinext,3890,2010-04-21,2026-09-22,1.8493,3.89,4,20,9,1
300069,chinext,3850,2010-04-21,2026-09-22,1.4298,23.84,4,47,14,2
300070,chinext,3901,2010-04-21,2026-09-22,0.982,3.23,3,13,1,0
300071,chinext,3423,2010-04-21,2026-09-22,3.0455,3.63,5,62,18,5
300072,chinext,3918,2010-04-27,2026-09-22,1.0627,3.21,5,14,6,1
300073,chinext,3866,2010-04-27,2026-09-22,3.9786,36.69,2,55,4,1
300074,chinext,3912,2010-04-27,2026-09-22,0.6215,3.16,2,55,2,4
300075,chinext,3892,2010-04-27,2026-09-22,0.9472,10.01,8,42,5,1
300076,chinext,3848,2010-04-30,2026-09-22,0.2097,3.82,8,56,6,3
300077,chinext,3901,2010-04-30,2026-09-22,7.4475,15.84,2,34,16,3
300078,chinext,3896,2010-04-30,2026-09-22,0.8302,2.62,8,62,7,0
300079,chinext,3955,2010-04-30,2026-09-22,1.9914,4.06,6,31,7,1
300080,chinext,3591,2010-06-25,2026-09-22,0.5773,3.35,3,38,6,1
300081,chinext,3768,2010-05-20,2026-09-22,0.3213,2.69,5,73,11,2
300082,chinext,3945,2010-05-20,2026-09-18,1.1569,6.72,4,20,12,1
300083,chinext,3838,2010-05-20,2026-09-22,8.221,9.94,5,35,3,1
300084,chinext,3847,2010-05-20,2026-09-22,0.8992,9.69,3,49,7,2
300085,chinext,3752,2010-05-26,2026-09-22,15.335,26.33,6,107,15,2
300086,chinext,3783,2010-05-26,2026-09-22,1.1351,5.73,4,38,13,3
300087,chinext,3718,2010-05-26,2026-09-22,1.3646,4.79,4,34,1,1
300088,chinext,3510,2010-05-26,2026-09-22,6.9415,6.29,4,44,4,3
300091,chinext,3854,2010-06-25,2026-09-22,0.1025,2.33,7,27,5,2
300092,chinext,3774,2010-07-08,2026-09-22,0.3347,10.22,2,45,4,3
300093,chinext,3675,2010-07-08,2026-09-22,1.4539,16.72,3,42,14,3
300094,chinext,3826,2010-07-08,2026-09-22,2.8254,2.53,5,17,12,1
300095,chinext,3849,2010-07-28,2026-09-22,0.7833,7.42,9,38,4,2
300096,chinext,3792,2010-07-28,2026-09-22,0.3562,7.69,1,38,5,4
300097,chinext,3820,2010-07-28,2026-09-22,1.9249,6.47,6,70,9,2
300098,chinext,3707,2010-07-28,2026-09-22,1.3951,4.2,5,40,8,3
300099,chinext,3743,2010-08-06,2026-09-22,1.0463,5.55,2,53,1,1
300100,chinext,3648,2010-08-06,2026-09-22,1.0165,19.56,1,49,12,2
300101,chinext,3834,2010-08-06,2026-09-22,0.8231,13.52,5,35,1,2
300102,chinext,3821,2010-08-12,2026-09-22,2.9654,15.75,2,43,15,3
300103,chinext,3815,2010-08-12,2026-09-22,0.7526,6.23,2,59,5,2
300105,chinext,3905,2010-08-20,2026-09-22,0.9585,6.91,5,23,5,1
300106,chinext,3846,2010-08-20,2026-09-22,1.354,8.09,5,35,14,1
300107,chinext,3902,2010-08-20,2026-09-22,0.8242,5.5,5,43,6,1
300109,chinext,3551,2010-08-25,2026-09-22,2.172,12.02,3,73,2,3
300110,chinext,3667,2010-08-25,2026-09-22,1.4906,2.57,4,38,4,8
300111,chinext,3686,2010-08-27,2026-09-22,0.9099,2.61,6,44,10,2
300112,chinext,3714,2010-08-27,2026-09-22,4.7212,5.8,8,42,3,2
300113,chinext,3758,2010-08-27,2026-09-22,2.7459,15.73,2,58,6,1
300115,chinext,3864,2010-09-02,2026-09-22,7.7714,22.98,8,22,3,1
300118,chinext,3746,2010-09-02,2026-09-22,1.8006,8.87,2,38,6,3
300119,chinext,3845,2010-09-17,2026-09-22,0.8636,15.04,2,34,0,0
300120,chinext,3770,2010-09-17,2026-09-22,3.2506,6.02,2,51,12,4
300121,chinext,3839,2010-09-17,2026-09-22,1.1164,8.89,4,31,4,1
300122,chinext,3808,2010-09-28,2026-09-22,5.7602,11.37,5,25,5,1
300123,chinext,3624,2010-09-28,2026-09-22,1.4633,3.41,2,39,6,2
300124,chinext,3863,2010-09-28,2026-09-22,14.0145,51.44,3,18,1,0
300125,chinext,3735,2010-10-13,2026-09-22,0.8323,7.47,8,28,13,1
300126,chinext,3756,2010-10-13,2026-09-22,0.2593,5.13,4,44,5,4
300127,chinext,3865,2010-10-13,2026-09-22,0.7893,22.0,3,49,8,1
300128,chinext,3707,2010-10-13,2026-09-22,1.5564,4.0,4,37,8,5
300129,chinext,3827,2010-10-19,2026-09-22,1.5753,7.023,6,28,5,1
300130,chinext,3743,2010-10-19,2026-09-22,2.4585,16.748,4,56,2,3
300131,chinext,3490,2010-10-19,2026-09-22,10.2813,11.91,3,51,7,1
300132,chinext,3753,2010-10-26,2026-09-22,0.8953,5.45,3,26,4,1
300133,chinext,3742,2010-10-26,2026-09-22,6.1471,6.291,4,27,5,0
300134,chinext,3486,2010-10-26,2026-09-22,0.8618,7.29,3,53,8,4
300135,chinext,3722,2010-10-26,2026-09-22,1.0621,3.02,6,24,6,3
300136,chinext,3786,2010-11-05,2026-09-22,19.2227,56.18,4,32,0,0
300137,chinext,3792,2010-11-05,2026-09-22,2.1041,9.35,5,32,1,2
300138,chinext,3828,2010-11-05,2026-09-22,0.8599,9.31,3,18,1,0
300139,chinext,3840,2010-11-12,2026-09-22,18.9361,33.35,1,43,14,1
300140,chinext,3633,2010-11-12,2026-09-22,0.5182,4.93,3,65,3,4
300141,chinext,3751,2010-11-12,2026-09-22,0.5108,8.2,5,70,13,2
300142,chinext,3579,2010-11-12,2026-09-22,15.2642,11.94,1,9,3,2
300143,chinext,3425,2010-12-09,2026-09-22,0.5887,6.75,3,47,1,4
300144,chinext,3744,2010-12-09,2026-09-22,2.1044,5.72,2,20,1,1
300145,chinext,3682,2010-12-09,2026-09-22,5.0658,4.01,6,16,1,0
300146,chinext,3660,2010-12-15,2026-09-22,1.052,9.1,1,19,1,1
300147,chinext,3808,2010-12-15,2026-09-22,0.6123,6.25,4,33,13,0
300148,chinext,3524,2010-12-15,2026-09-22,1.0309,3.1,4,65,6,2
300149,chinext,3412,2010-12-22,2026-09-22,2.0398,8.45,3,31,13,3
300150,chinext,3634,2010-12-22,2026-09-22,0.2728,3.6,5,26,2,1
300151,chinext,3730,2010-12-22,2026-09-22,3.4288,13.06,4,59,0,1
300152,chinext,3620,2010-12-29,2026-09-22,0.2773,1.37,10,62,24,10
300153,chinext,3695,2010-12-29,2026-09-22,4.1082,19.16,4,62,14,3
300154,chinext,3789,2010-12-29,2026-09-22,1.9797,7.04,5,32,3,0
300155,chinext,3783,2011-01-07,2026-09-22,0.4926,3.6,4,63,5,3
300157,chinext,3566,2011-01-07,2026-09-22,1.4206,3.61,4,36,15,3
300158,chinext,3674,2011-01-07,2026-09-22,1.2882,4.7,3,14,8,0
300159,chinext,3654,2011-01-07,2026-09-22,1.0393,2.72,2,42,15,4
300160,chinext,3738,2011-01-13,2026-09-22,0.2736,4.05,0,60,4,2
300161,chinext,3597,2011-01-13,2026-09-22,0.8124,22.87,4,34,5,4
300162,chinext,3651,2011-01-13,2026-09-22,1.439,6.88,2,69,9,4
300163,chinext,3392,2011-01-13,2026-09-22,3.6383,4.71,3,44,3,1
300164,chinext,3504,2011-01-13,2026-09-22,11.3402,7.57,4,17,14,4
300165,chinext,3590,2011-01-25,2026-09-22,0.6605,4.41,5,53,12,4
300166,chinext,3576,2011-01-25,2026-09-22,3.7764,11.85,7,48,6,1
300167,chinext,3716,2011-01-25,2026-09-22,0.1756,3.43,5,59,10,3
300168,chinext,3573,2011-01-25,2026-09-22,0.7711,4.5,4,51,4,3
300169,chinext,3529,2011-01-25,2026-09-22,0.527,4.26,4,32,18,2
300170,chinext,3727,2011-02-09,2026-09-22,8.2532,13.82,5,45,6,2
300171,chinext,3789,2011-02-09,2026-09-22,2.5929,11.107,1,39,0,0
300172,chinext,3793,2011-02-09,2026-09-22,0.4066,4.11,2,29,7,0
300173,chinext,3476,2011-02-09,2026-09-22,0.1948,2.93,3,67,5,2
300174,chinext,3741,2011-02-09,2026-09-22,2.4228,17.03,0,44,1,4
300175,chinext,3756,2011-02-15,2026-09-22,0.3924,5.03,1,65,6,2
300176,chinext,3646,2011-02-15,2026-09-22,0.5866,4.184,4,44,4,12
300177,chinext,3708,2011-02-15,2026-09-22,0.5973,5.6,4,31,6,1
300179,chinext,3631,2011-02-15,2026-09-22,21.4944,28.62,3,40,13,1
300180,chinext,3622,2011-02-22,2026-09-22,2.344,3.84,1,16,7,0
300181,chinext,3662,2011-02-22,2026-09-22,1.3827,13.16,2,34,2,0
300182,chinext,3632,2011-02-22,2026-09-22,6.9954,4.333,3,35,5,0
300183,chinext,3685,2011-02-22,2026-09-22,0.7384,9.34,4,31,4,2
300184,chinext,3448,2011-02-22,2026-09-22,4.6666,11.1,4,54,8,4
300185,chinext,3733,2011-03-08,2026-09-22,1.8273,2.645,2,33,5,1
300187,chinext,3559,2011-03-08,2026-09-22,0.3298,4.31,1,42,7,8
300188,chinext,3671,2011-03-16,2026-09-22,1.0198,9.47,2,35,2,5
300189,chinext,3504,2011-03-16,2026-09-22,19.9597,4.02,3,37,12,3
300190,chinext,3547,2011-03-16,2026-09-22,0.6528,3.5,7,17,0,6
300191,chinext,3674,2011-03-16,2026-09-22,5.3202,25.59,0,92,10,2
300192,chinext,3460,2011-03-22,2026-09-22,3.806,10.16,4,40,12,1
300193,chinext,3757,2011-03-22,2026-09-22,0.3522,7.17,6,14,0,0
300194,chinext,3572,2011-03-22,2026-09-22,0.638,3.52,3,34,0,1
300195,chinext,3630,2011-03-29,2026-09-22,0.7212,4.59,5,20,4,5
300196,chinext,3606,2011-03-29,2026-09-22,4.1733,15.388,6,6,3,2
300197,chinext,3443,2011-03-29,2026-09-22,1.8856,1.69,4,14,12,6
300198,chinext,3485,2011-04-07,2026-09-22,0.1807,1.94,6,25,10,5
300199,chinext,3602,2011-04-07,2026-09-22,8.3454,19.89,1,26,12,2
300200,chinext,3706,2011-04-07,2026-09-22,0.6429,7.75,1,34,3,1
300201,chinext,3400,2011-04-07,2026-09-22,3.7525,10.58,3,51,4,2
300203,chinext,3671,2011-04-15,2026-09-22,0.8614,11.61,2,10,2,3
300204,chinext,3752,2011-04-15,2026-09-22,2.9097,19.43,6,31,21,1
300205,chinext,3715,2011-04-21,2026-09-22,0.0948,4.48,4,49,5,0
300206,chinext,3745,2011-04-21,2026-09-22,0.6244,10.96,6,32,2,0
300207,chinext,3696,2011-04-21,2026-09-22,11.5064,16.58,3,30,2,1
300209,chinext,3414,2011-04-26,2026-09-22,24.9324,22.37,4,60,21,2
300210,chinext,3697,2011-04-26,2026-09-22,0.5568,7.18,7,42,12,2
300211,chinext,3701,2011-05-05,2026-09-22,0.1234,5.85,6,40,12,3
300212,chinext,3554,2011-05-05,2026-09-22,0.8571,6.77,6,29,7,1
300213,chinext,3501,2011-05-05,2026-09-22,0.6192,5.52,3,57,2,0
300214,chinext,3677,2011-05-11,2026-09-22,3.5966,8.36,0,10,7,1
300215,chinext,3700,2011-05-11,2026-09-22,1.0161,5.61,6,26,5,4
300217,chinext,3701,2011-05-18,2026-09-22,0.6709,3.93,4,38,5,1
300218,chinext,3714,2011-05-18,2026-09-22,0.2317,11.21,2,35,2,0
300219,chinext,3504,2011-05-18,2026-09-22,0.8879,6.09,2,39,1,3
300220,chinext,3506,2011-05-25,2026-09-22,0.273,8.96,2,62,15,1
300221,chinext,3645,2011-05-25,2026-09-22,2.9017,10.38,3,47,4,2
300222,chinext,3406,2011-05-25,2026-09-22,1.4515,8.94,1,54,4,1
300223,chinext,3476,2011-05-31,2026-09-22,28.9854,119.0,2,67,6,4
300224,chinext,3636,2011-05-31,2026-09-22,1.7927,10.51,4,47,4,1
300225,chinext,3508,2011-05-31,2026-09-22,1.6703,6.12,1,31,4,6
300226,chinext,3603,2011-06-08,2026-09-22,1.3485,14.57,2,77,4,3
300227,chinext,3624,2011-06-08,2026-09-22,3.8088,8.1,4,37,1,1
300228,chinext,3648,2011-06-08,2026-09-22,0.7933,6.57,1,30,1,4
300229,chinext,3557,2011-06-16,2026-09-22,3.0559,11.91,6,47,8,4
300230,chinext,3584,2011-06-16,2026-09-22,0.3164,4.02,3,40,2,0
300231,chinext,3696,2011-06-16,2026-09-22,0.7009,7.47,7,51,5,2
300232,chinext,3621,2011-06-22,2026-09-22,0.6872,4.76,2,40,0,0
300233,chinext,3603,2011-06-22,2026-09-22,1.1181,12.21,3,29,4,1
300234,chinext,3618,2011-06-22,2026-09-22,1.5623,6.56,4,26,7,1
300235,chinext,3566,2011-06-29,2026-09-22,0.7103,10.03,3,70,6,5
300236,chinext,3664,2011-06-29,2026-09-22,5.3156,80.11,2,66,1,1
300237,chinext,3571,2011-06-29,2026-09-22,0.6067,1.79,5,40,10,3
300238,chinext,3464,2011-07-06,2026-09-22,0.5093,10.39,3,57,8,6
300239,chinext,3620,2011-07-06,2026-09-22,0.3566,4.52,3,50,4,1
300240,chinext,3546,2011-07-06,2026-09-22,0.393,4.9,4,52,9,4
300241,chinext,3570,2011-07-12,2026-09-22,0.8408,4.83,7,37,4,1
300242,chinext,3403,2011-07-12,2026-09-22,0.5977,3.86,8,73,12,5
300243,chinext,3521,2011-07-12,2026-09-22,4.7661,12.3,4,42,7,1
300244,chinext,3596,2011-07-19,2026-09-22,4.9564,15.66,1,44,3,0
300245,chinext,3677,2011-07-19,2026-09-22,0.5379,4.95,6,59,10,2
300246,chinext,3680,2011-07-19,2026-09-22,1.3256,13.85,2,57,5,1
300247,chinext,3427,2011-07-29,2026-09-22,0.3899,3.57,4,69,2,0
300248,chinext,3535,2011-07-29,2026-09-22,0.6837,7.29,5,79,10,1
300249,chinext,3558,2011-08-03,2026-09-22,2.0472,11.08,3,55,10,4
300250,chinext,3557,2011-08-03,2026-09-22,1.0384,13.02,1,65,12,2
300251,chinext,3561,2011-08-03,2026-09-22,4.851,10.76,4,37,9,1
300252,chinext,3523,2011-08-18,2026-09-22,5.2226,10.38,3,42,5,2
300253,chinext,3598,2011-08-18,2026-09-22,2.9401,6.52,3,55,3,1
300254,chinext,3571,2011-08-19,2026-09-22,0.8906,7.27,5,40,7,0
300255,chinext,3637,2011-08-19,2026-09-22,4.1505,21.95,2,24,13,3
300256,chinext,3505,2011-08-19,2026-09-22,0.9156,2.39,9,63,11,2
300257,chinext,3616,2011-08-19,2026-09-22,2.4328,16.9,5,12,2,1
300258,chinext,3659,2011-08-26,2026-09-22,0.5298,8.78,2,13,2,1
300259,chinext,3634,2011-08-31,2026-09-22,1.3392,3.83,5,31,0,1
300260,chinext,3574,2011-09-06,2026-09-22,8.007,43.25,5,48,10,5
300261,chinext,3572,2011-09-06,2026-09-22,0.8478,4.37,1,43,13,1
300263,chinext,3514,2011-09-16,2026-09-22,3.6129,8.27,2,33,2,1
300264,chinext,3631,2011-09-16,2026-09-22,0.9018,5.86,5,66,14,1
300265,chinext,3516,2011-09-16,2026-09-22,2.8459,12.4,7,59,10,2
300266,chinext,3247,2011-09-27,2026-09-22,0.482,1.68,6,48,9,11
300267,chinext,3475,2011-09-27,2026-09-22,1.0285,2.88,4,29,5,3
300268,chinext,3065,2011-09-27,2026-09-22,0.4547,9.4,2,57,6,10
300269,chinext,3368,2011-10-12,2026-09-22,0.6005,4.16,5,52,16,5
300270,chinext,3613,2011-10-12,2026-09-22,0.9692,9.18,2,54,12,5
300271,chinext,3424,2011-10-26,2026-09-22,0.914,4.78,5,27,4,0
300272,chinext,3458,2011-11-02,2026-09-22,0.3564,5.12,4,39,5,0
300274,chinext,3591,2011-11-02,2026-09-22,48.7456,83.77,5,34,5,3
300275,chinext,3605,2011-11-02,2026-09-22,0.4076,7.47,7,32,3,1
300276,chinext,3470,2011-11-15,2026-09-22,1.0382,5.95,8,57,10,1
300277,chinext,3524,2011-11-23,2026-09-22,2.7453,11.177,4,76,10,2
300278,chinext,3009,2011-12-16,2026-09-22,0.5723,3.35,5,70,9,6
300279,chinext,3322,2011-12-29,2026-09-22,0.8089,4.83,12,62,6,1
300281,chinext,3522,2011-12-29,2026-09-22,0.5183,5.22,6,30,4,2
300283,chinext,3530,2012-01-10,2026-09-22,4.8858,12.34,1,41,10,1
300284,chinext,3431,2012-01-10,2026-09-22,0.5305,4.981,2,38,5,1
300285,chinext,3434,2012-01-13,2026-09-22,50.7995,49.886,2,22,2,0
300286,chinext,3563,2012-01-13,2026-09-22,0.6821,18.246,2,48,2,1
300287,chinext,3419,2012-02-01,2026-09-22,1.0111,3.38,9,31,12,5
300288,chinext,3372,2012-02-16,2026-09-22,0.3597,8.71,2,60,7,1
300289,chinext,3467,2012-02-16,2026-09-22,0.3589,5.28,6,21,7,2
300290,chinext,3248,2012-02-16,2026-09-22,2.8917,3.91,3,52,15,3
300291,chinext,3318,2012-02-09,2026-09-22,2.7046,4.43,2,34,12,3
300292,chinext,3149,2012-02-29,2026-09-22,2.6241,3.86,5,57,4,1
300293,chinext,3443,2012-03-08,2026-09-22,0.5272,13.77,7,82,14,2
300294,chinext,3364,2012-03-08,2026-09-22,0.7033,13.94,2,21,1,3
300295,chinext,3383,2012-03-15,2026-09-22,0.2902,9.8,10,49,9,1
300296,chinext,3352,2012-03-15,2026-09-22,1.7906,4.81,5,27,2,1
300298,chinext,3314,2012-03-19,2026-09-22,0.5407,14.24,3,23,1,0
300299,chinext,3165,2012-03-19,2026-09-22,1.0424,4.69,9,79,9,1
300300,chinext,3318,2012-03-19,2026-09-22,8.3722,6.45,8,31,13,1
300301,chinext,3369,2012-03-21,2026-09-22,0.3073,3.23,6,34,10,1
300302,chinext,3496,2012-03-21,2026-09-22,5.7581,26.28,2,64,7,2
300303,chinext,3512,2012-03-19,2026-09-22,2.1971,6.6,7,30,5,1
300304,chinext,3500,2012-03-21,2026-09-22,2.0282,9.93,1,50,3,2
300305,chinext,3518,2012-03-29,2026-09-22,0.6471,4.62,3,14,5,0
300306,chinext,3422,2012-03-29,2026-09-22,0.232,8.68,5,42,4,2
300307,chinext,3483,2012-03-29,2026-09-22,1.0673,6.07,3,28,4,1
300308,chinext,3346,2012-04-10,2026-09-22,224.0118,813.0,2,42,4,1
300310,chinext,3345,2012-04-25,2026-09-22,0.7705,3.91,4,51,8,6
300311,chinext,3341,2012-04-25,2026-09-22,3.4136,4.88,4,76,13,5
300313,chinext,3218,2012-04-25,2026-09-22,4.9104,7.4,3,55,33,3
300314,chinext,3489,2012-05-08,2026-09-22,0.9116,9.12,2,51,5,0
300315,chinext,3112,2012-05-11,2026-09-22,3.6521,3.82,3,54,2,1
300316,chinext,3391,2012-05-11,2026-09-22,3.688,36.39,3,29,2,4
300317,chinext,3197,2012-05-11,2026-09-22,2.1311,3.5,3,45,11,7
300318,chinext,3368,2012-05-23,2026-09-22,0.4104,4.41,3,64,10,0
300319,chinext,3236,2012-05-23,2026-09-22,25.3775,13.73,4,44,2,3
300320,chinext,3384,2012-06-01,2026-09-22,0.4216,7.66,7,25,3,2
300321,chinext,3486,2012-05-23,2026-09-22,1.0824,27.38,2,33,3,4
300322,chinext,3216,2012-06-08,2026-09-22,4.4994,15.34,5,40,9,4
300323,chinext,3127,2012-06-01,2026-09-22,6.4825,9.99,3,34,4,3
300324,chinext,3128,2012-06-08,2026-09-22,1.4502,3.28,7,51,5,5
300326,chinext,3195,2012-06-13,2026-09-22,0.3288,5.26,5,23,0,0
300327,chinext,3466,2012-06-13,2026-09-22,2.3469,20.98,4,44,2,1
300328,chinext,3430,2012-06-19,2026-09-22,7.3479,10.1,3,60,5,1
300329,chinext,3435,2012-06-19,2026-09-22,0.2693,9.83,3,57,8,0
300331,chinext,3304,2012-06-28,2026-09-22,4.8443,35.98,2,54,4,1
300332,chinext,3226,2012-06-28,2026-09-22,1.3303,4.22,6,19,3,1
300333,chinext,3451,2012-06-28,2026-09-22,5.1273,6.86,5,70,14,2
300334,chinext,3244,2012-07-05,2026-09-22,0.7331,7.16,3,46,6,0
300335,chinext,3303,2012-07-10,2026-09-22,0.7826,4.713,1,10,3,1
300337,chinext,3387,2012-07-18,2026-09-22,1.3023,8.76,4,36,15,1
300338,chinext,3332,2012-07-26,2026-09-22,0.2135,2.46,5,58,16,1
300339,chinext,3296,2012-07-18,2026-09-22,5.5841,34.0,2,47,15,2
300340,chinext,3270,2012-07-26,2026-09-22,0.423,7.34,2,58,13,1
300341,chinext,3259,2012-07-26,2026-09-22,0.4721,11.44,2,59,3,2
300342,chinext,3362,2012-07-26,2026-09-22,2.9357,29.24,3,60,7,2
300343,chinext,3153,2012-08-01,2026-09-22,0.7629,5.37,1,58,15,5
300345,chinext,3306,2012-08-01,2026-09-22,3.6319,5.0,3,59,6,5
300346,chinext,3369,2012-08-07,2026-09-22,15.1788,46.559,5,42,4,5
300347,chinext,3287,2012-08-17,2026-09-22,7.8086,43.0,3,27,1,0
300348,chinext,3248,2012-08-17,2026-09-22,1.8901,8.25,3,84,3,1
300349,chinext,3226,2012-08-17,2026-09-22,0.455,9.43,4,23,2,6
300350,chinext,3231,2012-08-21,2026-09-22,0.5343,3.8,3,69,11,4
300351,chinext,3264,2012-09-20,2026-09-22,0.9545,11.77,1,34,6,2
300352,chinext,3290,2012-09-12,2026-09-22,1.1805,2.13,5,42,2,1
300353,chinext,3055,2012-09-27,2026-09-22,1.7537,15.83,3,44,5,4
300354,chinext,3401,2012-09-20,2026-09-22,0.4019,25.8,5,43,3,1
300355,chinext,3274,2012-09-27,2026-09-22,0.7186,2.69,4,28,6,0
300357,chinext,3080,2014-01-21,2026-09-22,2.1297,18.92,3,17,2,0
300358,chinext,2957,2014-01-21,2026-09-22,2.1839,7.62,4,42,2,0
300359,chinext,2912,2014-01-21,2026-09-22,0.5901,3.41,0,70,7,4
300360,chinext,2993,2014-01-21,2026-09-22,0.4597,11.06,2,14,4,4
300363,chinext,2964,2014-01-29,2026-09-22,4.7716,14.97,2,38,4,2
300364,chinext,2677,2015-01-21,2026-09-22,20.9716,18.51,1,91,21,0
300365,chinext,3017,2014-01-23,2026-09-22,0.4257,4.25,3,27,1,5
300366,chinext,2890,2014-01-27,2026-09-22,0.3634,4.11,5,72,10,4
300368,chinext,2956,2014-01-23,2026-09-22,5.3035,7.18,3,89,14,3
300369,chinext,2981,2014-01-29,2026-09-22,5.3621,5.4,2,50,6,0
300370,chinext,2982,2014-01-23,2026-09-22,0.5231,1.95,6,48,5,2
300371,chinext,3080,2014-01-23,2026-09-22,0.3149,8.83,4,31,3,1
300373,chinext,3035,2014-01-23,2026-09-22,10.2839,79.98,5,35,3,2
300374,chinext,2670,2015-03-19,2026-09-22,0.4342,9.72,4,52,10,1
300375,chinext,3032,2014-01-27,2026-09-22,0.3753,3.65,6,30,4,1
300376,chinext,2954,2014-01-27,2026-09-22,0.7408,4.14,0,54,10,1
300377,chinext,3031,2014-01-27,2026-09-22,5.6199,12.58,4,66,13,4
300378,chinext,3073,2014-01-27,2026-09-22,7.3641,26.41,4,66,9,2
300380,chinext,3077,2014-01-28,2026-09-22,1.0219,26.27,2,69,14,1
300381,chinext,2921,2014-01-28,2026-09-22,0.752,5.4,4,29,1,0
300382,chinext,3064,2014-01-29,2026-09-22,4.583,12.07,5,25,4,2
300383,chinext,2886,2014-01-29,2026-09-22,4.267,10.91,3,47,1,5
300384,chinext,2838,2014-08-01,2026-09-22,0.2632,11.11,4,58,0,1
300385,chinext,2957,2014-06-26,2026-09-22,0.842,9.85,3,36,8,1
300386,chinext,2979,2014-06-26,2026-09-22,1.7689,9.16,5,59,11,1
300387,chinext,2884,2014-07-02,2026-09-22,0.8993,6.5,2,19,2,0
300388,chinext,2908,2014-08-01,2026-09-22,0.3561,6.31,3,43,0,3
300389,chinext,2947,2014-08-01,2026-09-22,0.5652,11.6,5,29,8,1
300390,chinext,2884,2014-07-31,2026-09-22,14.2431,52.3,2,78,5,0
300393,chinext,2912,2014-09-12,2026-09-22,1.0323,5.32,2,23,10,4
300394,chinext,2807,2015-02-17,2026-09-22,101.5004,159.802,3,35,6,1
300395,chinext,2926,2014-09-10,2026-09-22,23.9935,70.762,2,29,1,1
300396,chinext,2863,2014-09-10,2026-09-22,0.1349,5.99,5,23,2,0
300397,chinext,2887,2014-09-10,2026-09-22,1.6275,9.48,3,54,5,2
300398,chinext,2815,2014-10-09,2026-09-22,11.2764,29.98,3,37,4,1
300399,chinext,2895,2014-10-09,2026-09-22,1.7294,15.1,1,83,16,8
300400,chinext,2909,2014-10-10,2026-09-22,4.7744,19.92,2,56,4,1
300401,chinext,2893,2014-10-09,2026-09-22,3.9057,11.9,1,45,1,4
300402,chinext,2822,2014-10-10,2026-09-22,0.3532,12.906,2,50,13,2
300403,chinext,2895,2014-10-30,2026-09-22,0.564,8.39,3,27,4,0
300404,chinext,2708,2015-04-24,2026-09-22,5.4121,8.97,3,56,6,4
300405,chinext,2808,2014-10-30,2026-09-22,0.4345,4.48,3,39,8,1
300406,chinext,2895,2014-10-30,2026-09-22,0.4701,10.939,3,33,1,0
300407,chinext,2752,2014-12-03,2026-09-22,0.6714,9.16,1,50,2,1
300408,chinext,2861,2014-12-03,2026-09-22,56.835,91.02,2,14,0,0
300409,chinext,2781,2014-12-03,2026-09-22,2.1859,16.42,1,46,3,1
300410,chinext,2631,2014-12-31,2026-09-22,1.7771,6.48,5,47,8,2
300411,chinext,2565,2014-12-31,2026-09-22,0.996,6.39,2,57,11,12
300412,chinext,2756,2014-12-31,2026-09-22,0.3859,3.71,2,47,8,2
300413,chinext,2578,2015-01-21,2026-09-22,23.7081,13.98,0,56,2,0
300414,chinext,2556,2015-05-13,2026-09-22,1.2413,9.06,4,56,7,3
300415,chinext,2827,2015-01-23,2026-09-22,0.7294,18.53,0,29,1,1
300416,chinext,2828,2015-01-22,2026-09-22,1.3192,13.21,2,47,0,1
300417,chinext,2836,2015-01-23,2026-09-22,0.3825,8.79,1,35,7,1
300418,chinext,2767,2015-01-21,2026-09-22,28.7187,36.0,4,43,9,1
300419,chinext,2723,2015-01-22,2026-09-22,0.6557,6.9,2,47,10,4
300420,chinext,2663,2015-02-17,2026-09-22,7.0986,5.32,1,38,0,1
300421,chinext,2778,2015-02-17,2026-09-22,0.8033,15.11,2,24,7,3
300422,chinext,2797,2015-02-17,2026-09-22,0.4422,3.94,4,34,3,0
300423,chinext,2551,2015-02-17,2026-09-22,0.4032,5.02,2,31,5,1
300424,chinext,2714,2015-04-22,2026-09-22,1.9933,12.26,0,50,4,1
300425,chinext,2685,2015-02-16,2026-09-22,0.3026,3.72,5,43,4,1
300426,chinext,2734,2015-02-17,2026-09-22,1.9585,5.01,3,46,8,0
300427,chinext,2613,2015-02-17,2026-09-22,2.212,5.44,1,54,8,2
300428,chinext,2631,2015-03-19,2026-09-22,1.3323,16.5,3,56,2,1
