date,zt_total,zt5,zt20,zhanban,lb_height_mean,mood_temp
2022-12-23,63,23,3,37,0.015806112,-0.568988704360998
2022-12-26,173,109,3,69,0.039620653,1.5792832909163568
2022-12-27,75,29,2,45,0.022320488,-0.33201134907946933
2022-12-28,45,9,2,29,0.015161087,-0.9513582400962178
2022-12-29,66,28,1,37,0.019360268,-0.5259726939633673
2022-12-30,73,32,0,28,0.021034919,-0.39243179486764157
2023-01-03,212,114,9,86,0.049211357,2.3466040371133143
2023-01-04,85,37,1,45,0.023964684,-0.19758470487919128
2023-01-05,81,40,0,43,0.021442086,-0.2420365741181727
2023-01-06,62,31,1,57,0.016186673,-0.6375608218780544
2023-01-09,69,26,1,52,0.017038284,-0.4568206892718726
2023-01-10,56,18,0,32,0.014712064,-0.7281350931404931
2023-01-11,49,19,1,32,0.014922236,-0.863342093524674
2023-01-12,51,19,1,36,0.015141956,-0.8099657771154506
2023-01-13,63,32,1,36,0.016190076,-0.5272743534489848
2023-01-16,78,39,3,65,0.019550137,-0.1818622022178336
2023-01-17,58,26,1,40,0.015979815,-0.6418496293694241
2023-01-18,59,25,1,29,0.015979815,-0.6073677393215047
2023-01-19,56,26,1,43,0.01450494,-0.6594401509205094
2023-01-20,44,19,1,26,0.010508617,-0.9346075566211761
2023-01-30,133,55,6,71,0.031322263,1.176899248260493
2023-01-31,65,25,2,43,0.019133726,-0.44179804655569654
2023-02-01,129,60,9,50,0.03404792,1.292494636858727
2023-02-02,85,35,8,68,0.023109244,0.1284912125824861
2023-02-03,69,28,5,36,0.019537816,-0.3065985036636052
2023-02-06,56,20,8,50,0.015122874,-0.6441341953372687
2023-02-07,73,34,5,61,0.020995172,-0.14397402415426838
2023-02-08,50,20,4,50,0.014483627,-0.8046846618628836
2023-02-09,89,55,8,65,0.02349979,0.31050948810868967
2023-02-10,35,15,3,45,0.010488777,-1.2060254452499513
2023-02-13,87,41,4,54,0.021392617,0.2754422677807529
2023-02-14,44,21,2,44,0.010694066,-0.9183203816359785
2023-02-15,66,28,3,35,0.016142558,-0.2615043693108191
2023-02-16,32,13,1,42,0.008797654,-1.269086527512472
2023-02-17,59,32,2,32,0.013821989,-0.4290901540385394
2023-02-20,90,51,1,42,0.021142976,0.5049851519436658
2023-02-21,43,26,2,30,0.010676157,-0.8985116137689875
2023-02-22,52,28,0,40,0.013185433,-0.6180019772935681
2023-02-23,43,21,2,27,0.011513502,-0.8735204592142959
2023-02-24,33,19,0,27,0.0090033505,-1.1410041247558693
2023-02-27,34,17,0,29,0.007328308,-1.094815542957444
2023-02-28,52,31,2,27,0.01213897,-0.5546567078536309
2023-03-01,72,44,5,43,0.017154811,0.08853885873857915
2023-03-02,41,18,2,35,0.0110832285,-0.8716741136343609
2023-03-03,34,16,1,27,0.008988295,-1.0570811088917593
2023-03-06,49,29,2,33,0.01170324,-0.5628110228847979
2023-03-07,20,4,1,21,0.006686168,-1.4250047313027792
2023-03-08,51,27,5,30,0.012745508,-0.44437314398844885
2023-03-09,41,13,10,40,0.011487051,-0.734886429891967
2023-03-10,29,11,4,35,0.008561286,-1.0747357513879259
2023-03-13,75,41,2,41,0.019820571,0.3388737635600634
2023-03-14,43,23,2,45,0.014395994,-0.6279113381037955
2023-03-15,68,38,0,36,0.018147685,0.1460387959958766
2023-03-16,26,8,2,22,0.009803922,-1.1154357385445157
2023-03-17,84,51,5,70,0.022736754,0.6382762179785996
2023-03-20,41,19,1,68,0.013975803,-0.6645436759813891
2023-03-21,94,59,3,41,0.023347925,0.9151421298904765
2023-03-22,63,31,6,56,0.013552961,-0.03757435448221737
2023-03-23,43,23,3,47,0.010421009,-0.644765492529862
2023-03-24,57,36,2,50,0.013127735,-0.2282320532107451
2023-03-27,73,36,8,71,0.017916666,0.2556025577606054
2023-03-28,48,21,1,44,0.010414497,-0.49252967634762984
2023-03-29,35,16,2,59,0.0087408945,-0.9049638919004848
2023-03-30,48,29,3,33,0.011030177,-0.4694497109082016
2023-03-31,68,36,3,40,0.01540383,0.20323897196062785
2023-04-03,103,59,6,87,0.023100937,1.3455361095509357
2023-04-04,46,21,3,60,0.011850311,-0.5977472233022424
2023-04-06,54,23,6,83,0.013516324,-0.2284651792038472
2023-04-07,92,41,9,67,0.021422628,1.4243979212441535
2023-04-10,53,34,3,65,0.012660855,-0.27120735057768286
2023-04-11,63,28,5,59,0.015563395,0.16963821438341842
2023-04-12,96,40,9,67,0.022208385,1.5492526946003613
2023-04-13,63,33,4,65,0.017015979,0.1278357318279958
2023-04-14,55,21,5,72,0.013493876,-0.21801207243743784
2023-04-17,67,30,1,50,0.014940859,0.29360146559634465
2023-04-18,36,17,2,37,0.009117281,-1.0014424688113186
2023-04-19,46,18,3,68,0.010567758,-0.5643106027761327
2023-04-20,63,28,9,58,0.013877382,0.15683814349544303
2023-04-21,30,19,2,39,0.0074580484,-1.2143446680730776
2023-04-24,66,29,7,52,0.015738249,0.28455462072664184
2023-04-25,45,14,7,41,0.011594203,-0.5885466304798427
2023-04-26,127,73,12,111,0.029234916,2.9047084023803156
2023-04-27,84,46,5,74,0.018660584,1.1865473878081159
2023-04-28,200,103,18,117,0.042332433,4.940768886605267
2023-05-04,149,64,6,70,0.0372064,2.8687483824450704
2023-05-05,56,17,4,41,0.016159104,-0.17394615738452346
2023-05-08,87,28,6,71,0.022162385,0.8287522490473
2023-05-09,44,21,1,64,0.011401326,-0.5673542823830443
2023-05-10,59,20,5,61,0.01346592,-0.06384138068947563
2023-05-11,77,31,7,64,0.017598344,0.5045909490711535
2023-05-12,40,15,0,38,0.009933775,-0.6872643450546303
2023-05-15,84,44,7,51,0.019039735,0.7384428601978925
2023-05-16,42,18,6,57,0.010339123,-0.6268646656018805
2023-05-17,77,31,10,56,0.017772267,0.4981331801092947
2023-05-18,86,36,12,69,0.02045032,0.7758814817777476
2023-05-19,60,30,6,44,0.016099071,-0.06053230465459336
2023-05-22,78,41,4,41,0.019603796,0.5150661567491768
2023-05-23,39,14,5,30,0.01299237,-0.7637312714569913
2023-05-24,71,28,11,55,0.019373454,0.2750985542164492
2023-05-25,65,19,9,49,0.020811869,0.05991678361237451
2023-05-26,94,46,7,70,0.02390274,0.9916204856784078
2023-05-29,58,20,9,64,0.016907217,-0.20985658771258803
2023-05-30,71,32,5,52,0.01958359,0.22376632855774614
2023-05-31,70,25,6,45,0.018552875,0.17521375214849463
2023-06-01,76,32,6,65,0.021017928,0.35554135479039245
2023-06-02,108,55,3,49,0.02554068,1.3828551128537612
2023-06-05,83,40,5,33,0.021824172,0.5255760145894584
2023-06-06,51,12,2,44,0.016261837,-0.5594841445629718
2023-06-07,90,35,8,52,0.0232606,0.7369379632317364
2023-06-08,53,21,5,47,0.017294627,-0.5411955166794714
2023-06-09,110,40,7,49,0.02776635,1.378884442774281
2023-06-12,114,53,6,53,0.030845158,1.457087530511461
2023-06-13,84,39,6,57,0.024269847,0.4429311590677497
2023-06-14,74,24,4,58,0.019127931,0.08352221085144783
2023-06-15,87,46,5,66,0.021385975,0.5245652773653638
2023-06-16,86,33,8,50,0.019329632,0.468482453131303
2023-06-19,84,35,8,88,0.020554984,0.406922240361625
2023-06-20,64,22,4,59,0.015002055,-0.28242697693432056
2023-06-21,56,20,2,49,0.013546798,-0.5688293471806245
2023-06-26,60,25,1,49,0.016009852,-0.43233192101442797
2023-06-27,163,106,1,43,0.03897436,2.8614409837789077
2023-06-28,52,20,2,28,0.015573771,-0.709322117160619
2023-06-29,102,45,6,72,0.02540463,0.8706503441804457
2023-06-30,100,47,2,63,0.024564994,0.77883814229055
2023-07-03,80,36,0,46,0.020875972,0.12291631599969056
2023-07-04,85,34,5,61,0.020462452,0.2968266043715966
2023-07-05,43,18,4,54,0.012883436,-1.0721961246684413
2023-07-06,50,17,3,45,0.012471887,-0.8402194741758013
2023-07-07,37,12,4,29,0.0087862685,-1.2207176744039596
2023-07-10,53,19,3,37,0.013278856,-0.7051483970490097
2023-07-11,71,35,6,47,0.01777687,-0.1295744822035147
2023-07-12,42,10,4,43,0.01183915,-1.0306082708099922
2023-07-13,85,46,7,58,0.02081208,0.3375136180972195
2023-07-14,65,23,10,54,0.015503876,-0.3104900618151855
2023-07-17,45,16,5,51,0.0101936795,-0.9355497391710068
2023-07-18,37,19,2,48,0.008766565,-1.1924476579368333
2023-07-19,39,17,4,43,0.008555714,-1.1204753854220961
2023-07-20,35,7,4,25,0.009366727,-1.218455006830766
2023-07-21,42,12,1,26,0.011199349,-1.012192095950753
2023-07-24,39,16,1,38,0.008550488,-1.0825538847375855
2023-07-25,119,62,6,70,0.026653104,1.3779739497288395
2023-07-26,47,15,6,44,0.01301342,-0.8344668462035311
2023-07-27,40,15,6,46,0.0099634,-1.0244146998902806
2023-07-28,75,27,6,42,0.01686992,0.1640842593400218
2023-07-31,78,34,4,59,0.01971144,0.3437663777665271
2023-08-01,47,15,3,44,0.01097115,-0.8808520923907632
2023-08-02,43,17,3,49,0.010564811,-1.005840109662865
2023-08-03,43,19,2,33,0.009746193,-1.0045200294289438
2023-08-04,47,27,3,55,0.011165245,-0.8348034956063148
2023-08-07,48,18,6,23,0.012583722,-0.7733472445641072
2023-08-08,48,17,5,40,0.011160715,-0.7824355213932455
2023-08-09,38,18,5,29,0.010342729,-1.1362733657249509
2023-08-10,44,20,5,25,0.011757551,-0.9048183735278282
2023-08-11,29,8,6,22,0.008512363,-1.4347269161253526
2023-08-14,44,19,4,35,0.010338536,-0.8312798040235756
2023-08-15,40,14,5,31,0.010739615,-0.9644227298979329
2023-08-16,40,17,3,32,0.011140369,-0.935083537656354
2023-08-17,94,56,8,38,0.022681247,1.071278524162374
2023-08-18,44,16,10,51,0.011538462,-0.7958994925122628
2023-08-21,46,15,6,32,0.013157895,-0.7058081628352997
2023-08-22,69,27,6,43,0.015988667,0.1719429257337067
2023-08-23,44,10,9,29,0.011731392,-0.7605522776207567
2023-08-24,63,29,5,59,0.0157767,-0.04077737642845409
2023-08-25,34,10,3,42,0.008493428,-1.0986369401190912
2023-08-28,76,36,8,304,0.01859713,0.4664083335384044
2023-08-29,302,217,18,204,0.06328346,5.809542061483327
2023-08-30,96,59,11,86,0.023448555,0.7155287484649032
2023-08-31,47,16,6,40,0.013139277,-0.48869479783536635
2023-09-01,57,33,4,41,0.014551334,-0.2297159062942188
2023-09-04,92,44,3,39,0.022842126,0.6157850858767772
2023-09-05,39,18,5,45,0.011111111,-0.6627654371144673
2023-09-06,61,23,11,56,0.015754392,-0.0977054595886203
2023-09-07,30,13,4,41,0.006463341,-0.8481690684501606
2023-09-08,63,26,9,52,0.014337641,-0.020383550504346478
2023-09-11,73,44,4,52,0.017363215,0.2356031973033042
2023-09-12,44,18,2,33,0.010496569,-0.4728297730769318
2023-09-13,34,10,3,28,0.008881711,-0.7010686293620308
2023-09-14,34,11,3,28,0.009889001,-0.6857892988755674
2023-09-15,52,20,3,39,0.014934409,-0.23598968621337515
2023-09-18,71,29,3,34,0.01775984,0.23215180833448287
2023-09-19,32,13,0,31,0.009889001,-0.7211621353667365
2023-09-20,31,15,2,19,0.008674602,-0.7350172347285182
2023-09-21,34,18,1,17,0.009681324,-0.6317346831113689
2023-09-22,94,60,5,45,0.02097197,0.9528596489154263
2023-09-25,40,12,3,30,0.011290323,-0.4553976177207212
2023-09-26,50,17,4,31,0.013508065,-0.1765025422731204
2023-09-27,62,26,6,32,0.017137097,0.1337241680158352
2023-09-28,66,27,4,43,0.016132284,0.23287019193439898
2023-10-09,78,22,12,44,0.021576932,0.5334960099102422
2023-10-10,69,25,6,45,0.019750101,0.28717312561202596
2023-10-11,63,24,5,68,0.015921,0.1315299281648757
2023-10-12,58,28,3,50,0.015316404,-0.008427587927288972
2023-10-13,59,22,7,48,0.016928658,0.029848114079098462
2023-10-16,85,26,4,41,0.022969978,0.712988267203905
2023-10-17,40,11,3,48,0.012688822,-0.4822663428540448
2023-10-18,52,15,5,32,0.015511684,-0.17018998639407235
2023-10-19,35,8,3,43,0.012082159,-0.6210213798052439
2023-10-20,48,11,2,33,0.014697,-0.2812923179249002
2023-10-23,45,9,2,31,0.01489533,-0.36294070386167504
2023-10-24,205,140,6,70,0.047906604,3.434130445791219
2023-10-25,133,68,7,83,0.03803582,1.6925553688340258
2023-10-26,76,31,6,62,0.024753472,0.3302458027801093
2023-10-27,156,80,6,91,0.041255787,2.100938904216328
2023-10-30,138,69,9,110,0.035426732,1.6282829689307232
2023-10-31,50,15,2,47,0.015691008,-0.3254449560900459
2023-11-01,51,15,3,51,0.01648904,-0.3047772229310155
2023-11-02,41,14,4,37,0.015285599,-0.5271113938686728
2023-11-03,102,60,4,54,0.02553277,0.8094534504496023
2023-11-06,147,83,6,78,0.034219,1.7293365765926978
2023-11-07,85,31,7,61,0.025548179,0.3713612383528807
2023-11-08,75,21,8,57,0.023527047,0.14484557106897025
2023-11-09,49,19,4,47,0.014279968,-0.4249686697188841
2023-11-10,52,18,1,41,0.014883347,-0.36302870590831143
2023-11-13,63,24,3,59,0.017289907,-0.13640495556243307
2023-11-14,65,26,4,45,0.019903498,-0.10045764041179672
2023-11-15,77,17,8,48,0.021717273,0.1504735246107397
2023-11-16,42,11,4,44,0.012872084,-0.623165375123563
2023-11-17,70,23,5,55,0.021511862,0.00405857959085385
2023-11-20,99,33,6,57,0.028938906,0.6254092717473454
2023-11-21,72,19,4,57,0.025718303,0.018485488952948465
2023-11-22,59,10,3,40,0.022101667,-0.2660339254907916
2023-11-23,68,28,4,48,0.018079551,-0.07560638823513756
2023-11-24,41,10,3,32,0.012251456,-0.6655025175465757
2023-11-27,63,30,3,39,0.016469171,-0.18976503359780011
2023-11-28,63,25,2,44,0.01586664,-0.18489875705571648
2023-11-29,45,15,3,43,0.012447299,-0.6620092782639236
2023-11-30,45,15,0,23,0.012449799,-0.6384039775125429
2023-12-01,80,29,5,43,0.020879341,0.40123718818756676
2023-12-04,70,17,3,33,0.02128514,0.09269390528331783
2023-12-05,43,4,3,30,0.01666332,-0.6992481877543599
2023-12-06,60,21,3,57,0.016659975,-0.1966865509361816
2023-12-07,58,20,1,39,0.017064847,-0.25591312133334526
2023-12-08,53,18,1,43,0.013443017,-0.42344540212512327
2023-12-11,72,34,2,32,0.017054575,0.1549425618185677
2023-12-12,62,21,2,27,0.016853932,-0.14626588792509992
2023-12-13,44,9,1,42,0.01403931,-0.6985986115583445
2023-12-14,52,13,0,30,0.015042118,-0.46553237112786633
2023-12-15,57,13,1,26,0.017448857,-0.3255326951923891
2023-12-18,39,4,2,26,0.010629763,-0.8754304702960372
2023-12-19,50,22,4,35,0.012442304,-0.522330269584724
2023-12-20,37,5,3,35,0.010429202,-0.9295455762056476
2023-12-21,61,26,1,30,0.015242679,-0.2027067905513743
2023-12-22,33,12,1,38,0.009827517,-1.079273646556522
2023-12-25,49,16,1,32,0.013835973,-0.5563639840785207
2023-12-26,49,12,1,26,0.014030868,-0.5629721372520267
2023-12-27,62,33,1,28,0.016429573,-0.15962624855756433
2023-12-28,160,98,5,66,0.037482463,2.69965419961551
2023-12-29,123,59,3,43,0.033653848,1.5449999394568823
2024-01-02,71,20,2,33,0.022836538,0.042964517912604264
2024-01-03,48,13,0,29,0.016422993,-0.6111139177027796
2024-01-04,55,16,1,25,0.014620469,-0.40470198729539153
2024-01-05,30,7,3,37,0.009611534,-1.1014801521859519
2024-01-08,36,3,2,19,0.0108129755,-0.9131281993066548
2024-01-09,68,25,1,38,0.016820185,0.0028428533847251174
2024-01-10,45,10,0,31,0.013410728,-0.6545239721949396
2024-01-11,111,58,5,39,0.025815489,1.1845858633744888
2024-01-12,34,10,1,52,0.01001001,-0.9845063801927347
2024-01-15,51,16,0,35,0.013010409,-0.5074407955428889
2024-01-16,40,9,1,33,0.011604642,-0.8137454412649159
2024-01-17,38,5,0,25,0.011404562,-0.9093254249913388
2024-01-18,52,14,1,19,0.0158,-0.43020504825256195
2024-01-19,41,2,0,36,0.01339732,-0.7776391104545718
2024-01-22,20,3,1,25,0.008796481,-1.5061789058837796
2024-01-23,68,26,2,34,0.019192323,0.27814678606715115
2024-01-24,152,79,6,57,0.035971224,3.141121211686052
2024-01-25,421,315,8,64,0.095704295,6.487261989798108
2024-01-26,70,12,4,54,0.026578737,0.016299006700190764
2024-01-29,40,11,2,48,0.015784215,-0.5186309234776092
2024-01-30,28,6,1,18,0.008991009,-0.7137051289801074
2024-01-31,29,3,1,27,0.008191808,-0.6755494130232261
2024-02-01,35,4,2,40,0.00959041,-0.5497469587183677
2024-02-02,33,7,1,40,0.008591409,-0.5807718161677848
2024-02-05,22,6,1,24,0.0063936063,-0.7723598968233133
2024-02-06,392,203,7,574,0.08048732,4.700553886531503
2024-02-07,231,116,6,163,0.057108626,2.2156281914221254
2024-02-08,805,160,86,1370,0.16986027,6.069239820015471
2024-02-19,465,212,36,347,0.121357284,2.9115145282271326
2024-02-20,195,88,18,97,0.060878243,0.7883846853279977
2024-02-21,191,71,13,201,0.054091815,0.7419781330706183
2024-02-22,230,150,11,113,0.061477046,1.013597484815342
2024-02-23,317,209,22,117,0.08424836,1.609854717124052
2024-02-26,180,70,20,165,0.057108626,0.5701411000706302
2024-02-27,232,138,16,89,0.06488321,0.9291297378236617
2024-02-28,32,1,4,124,0.013176283,-0.5499370327354998
2024-02-29,407,297,16,128,0.08584548,2.1020613702980433
2024-03-01,131,59,9,93,0.036726546,0.12551491301507428
2024-03-04,129,56,9,89,0.032734532,0.101444490580655
2024-03-05,73,24,5,65,0.019760478,-0.2981847226030134
2024-03-06,127,46,12,83,0.03154322,0.08122752747773783
2024-03-07,82,21,11,93,0.022160111,-0.24591735121679467
2024-03-08,127,66,6,86,0.030339321,0.068802562817343
2024-03-11,174,88,10,95,0.042323817,0.39244889170289293
2024-03-12,133,61,9,84,0.03352624,0.08861517703264557
2024-03-13,89,32,3,76,0.02493517,-0.23013021249846827
2024-03-14,61,21,4,92,0.01635747,-0.43156159726262316
2024-03-15,123,56,7,60,0.029928172,0.005293055652585606
2024-03-18,162,80,9,89,0.04130912,0.2739857509391561
2024-03-19,83,24,7,83,0.022740874,-0.3006280544785933
2024-03-20,129,48,8,70,0.036298364,0.021544633781209997
2024-03-21,111,43,6,80,0.03211009,-0.11685262351905014
2024-03-22,81,21,9,69,0.022536896,-0.3415327358678698
2024-03-25,54,12,2,66,0.015157559,-0.5375507054366331
2024-03-26,92,32,8,56,0.024531312,-0.268377483437397
2024-03-27,48,6,2,56,0.015353939,-0.5904118704951656
2024-03-28,201,121,13,130,0.045653906,0.5116787424803948
2024-03-29,122,55,7,83,0.030109672,-0.07465446236361357
2024-04-01,199,118,7,86,0.048833966,0.48517608377464505
2024-04-02,83,25,7,88,0.026504584,-0.359921881500026
2024-04-03,77,28,4,63,0.021726131,-0.4047202126924045
2024-04-08,74,18,3,56,0.01872883,-0.430598546636012
2024-04-09,122,60,8,68,0.027091634,-0.08682226361368642
2024-04-10,51,20,3,52,0.0139442235,-0.6129076084188156
2024-04-11,76,29,5,62,0.018920533,-0.43480283233006356
2024-04-12,86,28,7,62,0.021708824,-0.36344690528784607
2024-04-15,50,23,3,56,0.01135232,-0.6307081005025336
2024-04-16,24,4,3,21,0.0059749056,-0.8080822580757886
2024-04-17,518,213,30,708,0.10657371,2.6138022059895225
2024-04-18,92,28,9,79,0.02629482,-0.3517195387717269
2024-04-19,78,23,13,81,0.01992032,-0.4548295381600371
2024-04-22,87,31,10,77,0.019924289,-0.39899656185717636
2024-04-23,120,71,11,81,0.026903149,-0.1763206451615572
2024-04-24,192,140,15,91,0.04184934,0.3132896608355696
2024-04-25,85,44,6,65,0.02252342,-0.4517303381442197
2024-04-26,162,94,9,99,0.034530938,0.08357851004105901
2024-04-29,334,220,15,132,0.07189934,1.2675274291958354
2024-04-30,86,33,5,65,0.021817453,-0.4457734419804947
2024-05-06,236,144,12,90,0.052201632,0.6176106191863547
2024-05-07,98,41,12,71,0.025303846,-0.3874569999807536
2024-05-08,72,27,8,60,0.018536974,-0.5836408113474252
2024-05-09,100,50,13,69,0.025498008,-0.3906114370312404
2024-05-10,61,25,5,62,0.0149402395,-0.6810300493337537
2024-05-13,58,29,3,54,0.01454473,-0.7078637538393818
2024-05-14,111,63,5,60,0.025886102,-0.33119223672612164
2024-05-15,71,40,4,39,0.017718496,-0.602318281974835
2024-05-16,80,41,6,75,0.01931117,-0.5153696249839359
2024-05-17,138,61,12,57,0.033638533,0.013084472361956421
2024-05-20,96,51,6,70,0.024103586,-0.3854597185601144
2024-05-21,45,26,2,51,0.012343221,-0.923838849336199
2024-05-22,84,42,11,77,0.019904459,-0.47126461851841284
2024-05-23,46,20,8,39,0.012738854,-0.8652259024538771
2024-05-24,56,21,9,63,0.013335987,-0.7315136335965867
2024-05-27,73,34,10,61,0.015929908,-0.5139733811436927
2024-05-28,55,25,10,55,0.014536042,-0.6974998229183952
2024-05-29,57,25,5,67,0.012746464,-0.6816318363267168
2024-05-30,47,20,6,49,0.010953994,-0.8139466266891727
2024-05-31,65,35,10,64,0.015534754,-0.5602032834588044
2024-06-03,42,22,5,43,0.011150936,-0.8401386640385643
2024-06-04,63,31,8,38,0.014541833,-0.561586296490613
2024-06-05,28,10,4,46,0.006370695,-0.9911723572310724
2024-06-06,31,10,6,25,0.0077642845,-0.9346304549717611
2024-06-07,216,156,9,61,0.045219123,1.4133476409232824
2024-06-11,77,49,9,42,0.018725099,-0.33470659421676136
2024-06-12,106,59,6,54,0.025278663,0.04181018054264808
2024-06-13,73,27,16,69,0.018507462,-0.37678351742703975
2024-06-14,45,21,6,50,0.012134474,-0.7298086499304927
2024-06-17,54,26,5,50,0.013529646,-0.5988114774075012
2024-06-18,93,50,14,53,0.02109033,-0.08827025692670804
2024-06-19,63,24,13,59,0.017306544,-0.4670974936489903
2024-06-20,50,16,14,62,0.0137258805,-0.6150757281972612
2024-06-21,59,26,10,43,0.015317286,-0.4884028709785315
2024-06-24,36,15,5,44,0.00954654,-0.7678766895805033
2024-06-25,82,28,9,49,0.019112084,-0.19165197822165678
2024-06-26,255,204,17,71,0.054274354,1.9069576533416348
2024-06-27,47,18,10,66,0.012728719,-0.6487416191400608
2024-06-28,75,41,7,65,0.017097415,-0.2825075590489258
2024-07-01,83,47,10,59,0.01909308,-0.17494782023103844
2024-07-02,74,32,8,67,0.017896201,-0.2646162003947998
2024-07-03,54,24,5,58,0.013121272,-0.5098863977461657
2024-07-04,21,7,4,26,0.0045716558,-0.9076338621313456
2024-07-05,84,49,10,52,0.01769032,-0.12160718335822371
2024-07-08,31,11,5,38,0.007557677,-0.7629101127483244
2024-07-09,171,119,12,64,0.03558648,0.9520363036828235
2024-07-10,56,15,6,63,0.01391097,-0.4687228192544353
2024-07-11,306,236,5,83,0.06399046,2.4441863979584837
2024-07-12,60,28,7,51,0.015898252,-0.4424566307222743
2024-07-15,49,22,4,41,0.013113451,-0.5785226696783052
2024-07-16,68,39,4,52,0.017285913,-0.34989880248156846
2024-07-17,45,20,3,29,0.012522361,-0.6907539151113954
2024-07-18,67,28,5,38,0.015702644,-0.34870597360522415
2024-07-19,83,40,12,52,0.0194831,-0.10134557946193753
2024-07-22,76,35,8,56,0.018882927,-0.1981240970094397
2024-07-23,54,12,10,52,0.013317432,-0.5120132547625937
2024-07-24,47,17,7,48,0.012522361,-0.6101968601890457
2024-07-25,69,25,8,50,0.017296223,-0.2438284504776447
2024-07-26,125,60,13,56,0.02821379,0.8148463354934404
2024-07-29,101,34,17,47,0.028616853,0.3665455969884318
2024-07-30,93,33,7,62,0.027816411,0.28343319792178995
2024-07-31,345,258,8,93,0.07570038,4.306123609627978
2024-08-01,81,26,6,52,0.02583466,-0.03313702784182455
2024-08-02,57,10,6,55,0.020063568,-0.41537932464897315
2024-08-05,56,10,6,52,0.018673023,-0.4301958839122284
2024-08-06,127,63,7,54,0.031572677,0.7138114362927301
2024-08-07,80,31,6,45,0.021644162,-0.046705501987425235
2024-08-08,74,32,7,60,0.02044868,-0.14587293787641156
2024-08-09,45,13,6,60,0.011117728,-0.6096776943954538
2024-08-12,51,14,8,56,0.01151479,-0.49045827944915193
2024-08-13,57,22,8,40,0.013301568,-0.3809802997912246
2024-08-14,50,14,9,56,0.012901945,-0.497588328674599
2024-08-15,74,27,14,55,0.018456044,-0.10071634895694617
2024-08-16,64,24,15,64,0.01686508,-0.27041718234866396
2024-08-19,63,21,10,47,0.015280809,-0.28898734193727016
2024-08-20,36,10,7,39,0.008730159,-0.7202829968827491
2024-08-21,56,17,7,53,0.014084507,-0.39270179816849954
2024-08-22,45,16,4,51,0.012103175,-0.5688897748382677
2024-08-23,58,20,6,36,0.0140900975,-0.35956060320677086
2024-08-26,84,39,8,65,0.021424321,0.06150479803991712
2024-08-27,53,20,9,51,0.016269842,-0.45068470443670006
2024-08-28,66,28,5,49,0.018650794,-0.23798955457041462
2024-08-29,110,57,6,56,0.027187934,0.4646861820350031
2024-08-30,140,76,11,116,0.034927566,0.9286417570928385
2024-09-02,51,21,3,53,0.0162763,-0.5135601943201863
2024-09-03,83,40,6,48,0.023809524,0.03404759531909639
2024-09-04,46,8,6,40,0.0146796275,-0.5831703158019268
2024-09-05,77,28,9,41,0.021424321,-0.052864951573499255
2024-09-06,37,8,3,51,0.013486711,-0.7352519204898823
2024-09-09,66,17,5,38,0.017463783,-0.24252084253558895
2024-09-10,64,24,5,43,0.015876167,-0.2684608354531993
2024-09-11,47,18,4,37,0.012095975,-0.5541183911982873
2024-09-12,49,15,4,41,0.0134840375,-0.5195515262790235
2024-09-13,53,14,4,40,0.015466984,-0.44913047614982515
2024-09-18,52,25,2,38,0.013097837,-0.47210120138615685
2024-09-19,156,98,8,52,0.03489986,1.2708762917303615
2024-09-20,74,26,5,32,0.019829467,-0.0690006356003804
2024-09-23,75,21,4,40,0.021015067,-0.05939164719906402
2024-09-24,303,212,9,84,0.06660059,3.5820935530803837
2024-09-25,94,39,7,122,0.026550425,0.19096013532510128
2024-09-26,344,198,12,89,0.077852614,3.657829443062846
2024-09-27,584,420,28,402,0.13827258,5.136951047020951
2024-09-30,984,45,204,2212,0.25173438,5.873209160255324
2024-10-08,1104,192,446,3421,0.34874034,4.974362291779652
2024-10-09,63,12,17,169,0.036699068,-0.33765811100387993
2024-10-10,123,48,19,211,0.027766759,-0.027241048109674395
2024-10-11,55,20,5,64,0.014280047,-0.3744672249496821
2024-10-14,299,187,28,155,0.064247474,0.872837311618162
2024-10-15,80,25,15,115,0.024385408,-0.2481475949902687
2024-10-16,127,37,15,75,0.035466615,-0.014507301760528663
2024-10-17,95,40,9,128,0.02990099,-0.18076391507897832
2024-10-18,294,163,30,452,0.07050901,0.8141507172525071
2024-10-21,236,90,38,264,0.064963356,0.5032609545016398
2024-10-22,196,82,9,141,0.061596356,0.2897914995145331
2024-10-23,155,54,14,160,0.051922314,0.07420924445679504
2024-10-24,134,44,11,85,0.043977812,-0.03976340797387664
2024-10-25,274,103,23,166,0.07884311,0.655033042832377
2024-10-28,392,170,21,155,0.11895321,1.2152482217557086
2024-10-29,153,33,16,172,0.061645195,0.007983513150133145
2024-10-30,203,61,13,112,0.07872298,0.2515256308388291
2024-10-31,284,97,23,222,0.10007927,0.6421154664240034
2024-11-01,124,27,15,152,0.048364718,-0.14499688827868876
2024-11-04,257,110,14,139,0.071555994,0.5134475950529142
2024-11-05,350,167,24,197,0.10023772,0.9539078199587704
2024-11-06,194,59,20,218,0.07367796,0.15767725501018623
2024-11-07,338,145,15,150,0.10061398,0.8608240845895544
2024-11-08,193,71,19,205,0.06968917,0.12481807865503013
2024-11-11,327,160,38,235,0.08779231,0.7737393727838451
2024-11-12,112,31,11,134,0.03982564,-0.30835646586675924
2024-11-13,107,41,13,98,0.029126214,-0.33889126465520164
